epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.41000428795814514,0.0010000000474974513,6.065591335296631,0.2893333435058594,2.9625771045684814
1,0.5121134519577026,0.0010000000474974513,1.9437847137451172,0.41600000858306885,2.104783296585083
2,0.5763146877288818,0.0010000000474974513,1.7627835273742676,0.5546666383743286,1.8133100271224976
3,0.6238421201705933,0.0010000000474974513,1.7424864768981934,0.234333336353302,3.901794195175171
4,0.6681630611419678,0.0010000000474974513,1.6871118545532227,0.6060000061988831,1.8146212100982666
5,0.6948838829994202,0.0010000000474974513,1.7315980195999146,0.4663333296775818,3.26607608795166
6,0.7338606119155884,0.000800000037997961,1.5172592401504517,0.6363333463668823,1.7161352634429932
7,0.738064706325531,0.000800000037997961,1.5762008428573608,0.6443333625793457,1.9181157350540161
8,0.7492518424987793,0.000800000037997961,1.5884109735488892,0.7440000176429749,1.5315884351730347
9,0.769132137298584,0.000800000037997961,1.531895637512207,0.6669999957084656,1.7190907001495361
10,0.7621490955352783,0.000800000037997961,1.560544490814209,0.7576666474342346,1.5488731861114502
11,0.7704859375953674,0.000800000037997961,1.5740066766738892,0.382999986410141,4.312476634979248
12,0.788014829158783,0.000640000042039901,1.3260588645935059,0.6053333282470703,2.635530948638916
13,0.795781672000885,0.000640000042039901,1.338046669960022,0.6306666731834412,1.9474124908447266
14,0.7997007369995117,0.000640000042039901,1.2945127487182617,0.7149999737739563,1.6963131427764893
15,0.811742901802063,0.0005120000569149852,1.1784920692443848,0.621999979019165,2.0870187282562256
16,0.8181558847427368,0.0005120000569149852,1.1442570686340332,0.7113333344459534,1.4357433319091797
17,0.8215048909187317,0.0005120000569149852,1.167199969291687,0.7279999852180481,1.4325544834136963
18,0.8236426115036011,0.0005120000569149852,1.1590760946273804,0.7149999737739563,1.5086148977279663
19,0.8248538970947266,0.0005120000569149852,1.1773242950439453,0.7273333072662354,1.4033622741699219
20,0.8210774064064026,0.0005120000569149852,1.1873136758804321,0.7916666865348816,1.3550249338150024
21,0.8310531377792358,0.0005120000569149852,1.1620783805847168,0.7703333497047424,1.3649696111679077
22,0.8332620859146118,0.0005120000569149852,1.155927062034607,0.7440000176429749,1.5127239227294922
23,0.8305543661117554,0.0005120000569149852,1.1752891540527344,0.7433333396911621,1.4326114654541016
24,0.8415277004241943,0.00040960003389045596,1.0327990055084229,0.8233333230018616,1.059436321258545
25,0.8424540162086487,0.00040960003389045596,1.0123443603515625,0.7896666526794434,1.2157535552978516
26,0.8452330231666565,0.00040960003389045596,1.0275572538375854,0.8136666417121887,1.1378726959228516
27,0.8406726717948914,0.00040960003389045596,1.0316354036331177,0.7910000085830688,1.187940239906311
28,0.8582015037536621,0.00032768002711236477,0.905752956867218,0.7253333330154419,1.3421086072921753
29,0.8549237847328186,0.00032768002711236477,0.906326413154602,0.7606666684150696,1.2831881046295166
30,0.8592703342437744,0.00032768002711236477,0.9070409536361694,0.8019999861717224,1.0928502082824707
31,0.8656120896339417,0.0002621440216898918,0.8060876727104187,0.7436666488647461,1.153708577156067
32,0.8652558326721191,0.0002621440216898918,0.794585645198822,0.7846666574478149,0.9897180795669556
33,0.8666096329689026,0.0002621440216898918,0.8054470419883728,0.8203333616256714,0.9704040288925171
34,0.8676785230636597,0.0002621440216898918,0.7890751361846924,0.8306666612625122,0.9174144864082336
35,0.8639732003211975,0.0002621440216898918,0.7999374270439148,0.8259999752044678,0.9554581642150879
36,0.8704574704170227,0.0002621440216898918,0.7684305906295776,0.8119999766349792,1.0024851560592651
37,0.8690323233604431,0.0002621440216898918,0.7728553414344788,0.8610000014305115,0.8233776688575745
38,0.8708137273788452,0.0002621440216898918,0.7781109809875488,0.7390000224113464,1.2141398191452026
39,0.8742340207099915,0.0002621440216898918,0.7741285562515259,0.7873333096504211,1.0519224405288696
40,0.8696736693382263,0.0002621440216898918,0.7716546058654785,0.8316666483879089,0.9063568711280823
41,0.876514196395874,0.00020971521735191345,0.7337289452552795,0.8303333520889282,0.8420786261558533
42,0.8792219161987305,0.00020971521735191345,0.6925689578056335,0.7089999914169312,1.2708605527877808
43,0.8818583488464355,0.00020971521735191345,0.6900412440299988,0.8659999966621399,0.7974223494529724
44,0.8817870616912842,0.00020971521735191345,0.6864950060844421,0.8273333311080933,0.8552363514900208
45,0.8789368867874146,0.00020971521735191345,0.7008023858070374,0.7833333611488342,1.0169529914855957
46,0.8787230849266052,0.00020971521735191345,0.7051864862442017,0.7433333396911621,1.134263277053833
47,0.8885563611984253,0.00016777217388153076,0.6313022375106812,0.871999979019165,0.6957414746284485
48,0.8888413906097412,0.00016777217388153076,0.6161079406738281,0.8709999918937683,0.7113692164421082
49,0.8877012729644775,0.00016777217388153076,0.6155617833137512,0.8529999852180481,0.7738907337188721
